P1,P0,P0_ERR,P1_ERR,PSRJ
3.0700050449054465e-19,0.003744692938598998,4.20681756131796e-16,1.2620452683953899e-24,J1748-2446ap
-7.162063079777302e-19,0.012521942664278491,1.0975933366123453e-15,1.4111914327873012e-23,J1748-2446aq
-2.646548061203687e-19,0.0019528107508982422,3.813469828823756e-15,7.626939657647512e-22,J1748-2446ar
2.5598292758918625e-19,0.002326455083013782,4.8711539279525965e-17,5.412393253280663e-25,J1748-2446as
-5.89966764781114e-20,0.0021881853068323985,4.309339443333478e-17,3.830523949629758e-25,J1748-2446at
-1.0679696006364254e-19,0.004548215152922519,2.068626107727401e-16,2.068626107727401e-24,J1748-2446au
-4.250472696022186e-20,0.0018494486647931416,6.840920727410268e-17,2.052276218223081e-25,J1748-2446av
1.306464639905394e-17,0.013049077646116678,3.4055685482876397e-16,3.4055685482876404e-23,J1748-2446aw
-9.549519298235796e-21,0.0019434983799840582,7.554371906001318e-17,7.554371906001317e-26,J1748-2446ax
3.534122352922277e-15,0.1002004008016032,,,J1748-2815
-3.579548521059535e-20,0.009683961337178712,3.7511642871988835e-15,1.875582143599442e-23,J1748-3009
1.519e-16,0.436040950719,2e-12,4e-19,J1749+5952
7.077e-15,2.71455556146,1.2e-10,7e-18,J1749-2146
2.4235682361806502e-15,0.8744858817015982,3.0589022291816866e-11,9.941432244840626e-19,J1749-2347
1.7154966502695772e-15,1.3353877905746243,1.2482823858510437e-10,2.674890826823665e-17,J1749-2629
7.870672109719084e-15,0.6098736486726055,1.4877834693809466e-11,1.115837602042318e-19,J1749-3002
5.9e-16,0.445822307,2e-09,2e-17,J1749-4931
1.496e-16,0.30757675186,6e-12,7e-19,J1749-5417
2.12e-15,1.3323097198,7e-10,3e-17,J1749-5605
7.94971299041166e-15,5.63904707921885,2.8618966765481975e-09,1.589942598082332e-15,J1750-2043
1.0796600950783617e-14,0.7127940367738814,9.145356099487298e-12,2.032301355441641e-18,J1750-2438
2.636943867620355e-16,0.8993767214021657,4.853270922000653e-11,2.4266354610003264e-18,J1750-2444
5.78e-15,1.3005131462,7e-10,1.9e-16,J1750-28
1.9651575210127012e-16,0.9103629841498471,4.143803814551073e-12,3.315043051640863e-20,J1750-3157
3.81e-17,0.68401360292,3e-11,4e-19,J1750-3503
5.6606824610644746e-18,0.1116008373133049,3.7364240667092243e-13,7.472848133418449e-21,J1750-3703A
1.918803201156487e-20,0.006074542086503449,5.904009849712268e-15,4.059006771677184e-22,J1750-3703B
-9.96017380205935e-19,0.026568678374967045,4.2353680235546486e-14,2.8235786823697663e-21,J1750-3703C
4.927662563323971e-19,0.005139936774901917,3.962842507498368e-15,2.3777055044990208e-22,J1750-3703D
2.6446078011702446e-15,0.3948357835730665,9.353717759385444e-11,2.4943247358364332e-18,J1751-2516
1.1224779521324635e-20,0.003914873259433347,3.0652465274852565e-16,1.2260986109941025e-24,J1751-2857
8.830245886552493e-15,0.5482271037961444,6.011059146734169e-11,6.011059146734481e-18,J1751-3323
1.2978694037138041e-15,0.7423536034382896,5.510888725378134e-13,5.510888725378137e-20,J1751-4657
6.427e-16,0.409051,,9e-19,J1752+2359
6.17714679347284e-16,0.191036693534136,1.82475091382277e-12,7.299003655291175e-20,J1752-2410
8.129129679324159e-15,0.5625576355342506,2.5317687463830942e-11,9.494132799218558e-20,J1752-2806
3.467701650015916e-15,0.6402294995223345,3.689044308527571e-11,1.6395752482344766e-17,J1752-2821
2.021292203222358e-18,0.0629548889724542,1.1889954136602105e-12,1.1889954136602107e-19,J1753-1914
9.7e-19,0.0951378086771,7e-13,1.2e-19,J1753-2240
1.4115016779082154e-14,0.5283364093572904,2.2331148916204348e-11,1.674836168757829e-19,J1753-2501
-4.9355283993229e-20,0.01862363183261758,3.4683966263688685e-15,1.3873586505475474e-22,J1753-2819
1.5641431432132362e-15,2.3913967948556385,2.85938931522291e-11,2.8593893152229345e-19,J1754+5201
8.3e-16,2.0902480768,4e-10,2e-17,J1754-2422
4.428e-15,1.3204904144,3e-10,1.9e-17,J1754-3014
5.711605003013965e-16,0.3616905958208222,9.157406097365495e-12,6.541004355261075e-19,J1754-3443
7.815684511095766e-16,0.39270389339883444,2.621677914140253e-12,4.6264904367180955e-19,J1754-3510
7.809e-16,0.190709642575,4e-12,3e-19,J1755-0903
6.858972683045132e-16,0.7337444387100474,2.15352360535169e-11,2.1535236053516904e-18,J1755-1650
4.4217e-15,0.322231178915,5e-12,6e-19,J1755-2025
9.019276722989711e-14,1.1759678771862048,4.1487013445214863e-10,1.6594805378207965e-17,J1755-2521
3.1208061007339646e-14,1.0045125533911547,6.054272819522504e-11,1.2108545639103446e-18,J1755-25211
1.1206148910726411e-14,0.23354062544549067,8.181183560020645e-12,8.181183560024412e-19,J1755-2534
2.4337e-15,0.3151960620987,1.6e-12,1.4e-18,J1755-2550
1.228e-14,0.43087215605,1.4e-10,5e-17,J1755-26
1.3724050699255263e-17,0.2619546783248513,4.117215209776579e-11,8.234430419553159e-18,J1755-2725
3.1061877898789677e-20,0.012786069289987706,9.809014073302003e-14,3.2696713577673348e-21,J1755-3716
5.131291682816033e-16,0.7440009397588363,6.642448780344379e-11,1.660612195086097e-18,J1756+1822
5.269118561913749e-14,0.40498030096014764,8.200452208288588e-11,4.920271325019426e-18,J1756-2225
1.0175019295572828e-18,0.02846158902599829,4.860372299308957e-16,2.430186149654479e-24,J1756-2251
2.847407770091531e-16,0.6704799625529156,1.3486301405548775e-12,8.990867603699257e-21,J1756-2435
1.238e-15,0.72451374873,1.1e-10,6e-18,J1756-2619
1.5039e-15,0.179354019096,1.3e-11,4e-19,J1757-1500
2.6273288058684853e-18,0.021497232071176844,3.697047893776274e-16,7.394095787552549e-24,J1757-1854
7.819523542564567e-16,0.18531010157882535,1.030195012414637e-12,2.4037883623008213e-19,J1757-2223
1.300480219624596e-14,0.2341057912524572,4.384441719835126e-11,1.644165644945388e-18,J1757-2421
-1.3045326921363509e-20,0.01768721504510766,2.5027006084150618e-15,1.5641878802594138e-22,J1757-2745
2.63e-20,0.008869961227277,4e-15,4e-22,J1757-5322
7.2e-16,0.947256,,1e-17,J1758+3030
1.691646857001634e-14,0.6925515781544404,6.714787637658882e-11,2.398138442021052e-17,J1758-1931
9.564300001453441e-16,0.4302782504966227,1.4811149828034753e-11,3.5176480841582545e-18,J1758-2206
1.5541956204928358e-15,2.107263371221978,3.108391240985671e-10,1.3321676747081448e-16,J1758-2540
5.165621081409223e-15,1.2028934632244577,1.7363432206417557e-10,7.23476341934065e-17,J1758-2630
9.405418922557285e-17,0.7667063862130211,2.3513547306393212e-11,1.763516047979491e-17,J1758-2846
2.43e-19,0.17601634721733,8e-14,3e-21,J1759+5036
1.574e-14,2.5122628118,5e-10,2e-17,J1759-1029
2.550099619069272e-16,0.7984515669515078,7.012773952440498e-11,1.9125747143019542e-17,J1759-1736
3.0661244685887355e-15,0.7315054725005198,1.6053007688946261e-10,6.421203075578506e-17,J1759-1903
9.343073931828366e-17,0.2547203522687561,6.488245785991921e-12,1.9464737357975764e-18,J1759-1940
1.8570923243744544e-14,2.843388809724605,2.4254579769801323e-10,4.850915953960274e-17,J1759-1956
1.0853555606121518e-14,0.46098153613364673,4.250079533122733e-12,1.487527836594303e-19,J1759-2205
1.074362485921148e-14,0.810717729063275,1.183073825191525e-10,1.1173475015698173e-17,J1759-2302
3.762022334941521e-15,0.5588886775386461,2.1864958771662775e-11,2.1864958771662973e-18,J1759-2307
9.95924710326829e-14,0.9565485487283417,1.097982151289156e-10,1.2809791765060558e-17,J1759-2549
4.6284662208255594e-15,0.5744002678086281,2.9694210089276128e-12,2.969421008931469e-20,J1759-2922
3.773397432885536e-15,1.0789549468829083,3.492431332209298e-12,1.0477293996628178e-19,J1759-3107
4.393177121012676e-16,0.3733921256520739,1.9519035129856381e-10,1.9519035129856923e-18,J1759-5505
1.1708121516862878e-16,0.5783751011451423,1.0035532728739608e-11,6.690355152493073e-18,J1800+5034
1.1537e-14,0.78318548958,3e-11,5e-18,J1800-0125
5.5035485518015835e-16,1.7992724921644734,6.474763002119511e-10,2.589905200847804e-16,J1800-2114
3.305567626362906e-15,0.9214928662440993,3.396596410155062e-11,8.491491025422621e-20,J1801-0357
-5.103839743928981e-19,0.007175614606240421,1.544683349318726e-13,4.119155598183855e-23,J1801-0857A
2.204297032001073e-18,0.028961588427815977,8.387736042622044e-14,5.87141522983543e-21,J1801-0857B
-6.392082319642256e-20,0.003738699664271582,4.1933625538873314e-13,1.2580087661662077e-22,J1801-0857C
7.681336292751581e-21,0.004226532003172446,1.4290858219072711e-13,3.572714554768178e-22,J1801-0857D
-1.0366699732468656e-18,0.007601670492227385,4.622831541792043e-15,1.1557078854480108e-21,J1801-0857E
-2.671762282125668e-18,0.024891985032542356,1.2392218377206252e-14,4.337276432022188e-21,J1801-0857F
7.985007327356721e-20,0.05159136661418175,2.1293352872951257e-11,5.323338218237814e-20,J1801-0857G
3.852679677412894e-19,0.005642723448167849,6.368065582500651e-15,2.228822953875228e-21,J1801-0857H
5.303970671141234e-21,0.003625096717167488,1.3141326208818498e-16,9.198928346172949e-25,J1801-1417
1.821411514009739e-16,2.55049821044112,9.107057570048697e-10,2.1466635700829068e-16,J1801-1855
7.031428930962569e-16,1.1087248496026068,4.917083168505292e-11,8.60489554488426e-18,J1801-1909
1.5547394222384158e-17,0.4381131572413143,3.454976493863146e-10,5.7582941564385765e-18,J1801-2115
1.6017763006013123e-14,0.3753017563561298,1.5493654915639536e-11,2.112771124860351e-18,J1801-2154
1.1293023402211481e-13,0.4158270895434552,1.729121683981807e-12,1.0374730104315951e-19,J1801-2304
1.279056857380874e-13,0.12492420656941088,7.80302869349842e-12,4.681817218825696e-19,J1801-2451
3.2923038275200986e-15,1.0819104982769683,1.1705303262819177e-12,3.511590978845826e-20,J1801-2920
7.222269601606824e-23,0.007453584373464902,5.555592001236017e-16,1.1111184002472036e-23,J1801-3210
3.974187618735227e-16,1.385603623102647,2.4958666204617365e-10,3.647805060674846e-17,J1801-3458
2.109e-15,0.554261603931,1e-11,3e-18,J1802+0128
2.649e-15,1.68057296916,9e-11,3e-18,J1802-0523
5.642085129707991e-16,0.5146713765189268,2.1190930064630953e-11,1.0595465032315478e-17,J1802-1745
7.255859243314022e-20,0.012647593586522718,3.1992324705970117e-16,2.5593859764776092e-23,J1802-2124
8.56369186660573e-15,0.5690070901849519,2.9139216181267134e-11,6.475381373614979e-18,J1802-2426
1.32e-15,2.461051995,3e-09,9e-17,J1802-3346
1.7713765931536646e-15,0.5365958226734007,1.727610461463262e-11,1.1517403076421806e-18,J1803-1616
1.5169992306263346e-14,2.8643377364779927,1.2306646002917804e-10,3.281772267444751e-17,J1803-1857
3.2968081340944985e-16,0.4436489222511387,1.5745949297167755e-11,7.872974648583881e-19,J1803-1920
1.3435937548733018e-13,0.13366692025028434,1.6080161012276287e-13,1.6080161015525724e-20,J1803-2137
1.9501902638555293e-14,0.10633405934573999,2.2613864353886706e-12,1.6960398265617871e-19,J1803-2149
1.7112789328727865e-17,0.3344154265054539,2.0130061947268435e-12,1.2301704523330712e-20,J1803-2712
3.999081201460214e-20,0.0071013925081179164,1.512893266630598e-14,9.581657355327122e-22,J1803-3002A
6.972147761052451e-19,0.005840403405803975,1.7055155971263335e-15,3.4110311942526675e-22,J1803-3002C
3.372e-16,0.633411983159,4e-12,2e-19,J1803-3329
1.8472446480008983e-20,0.0021346188308539434,3.6452780424290044e-16,8.657535350768887e-23,J1803-6707
4.671034203623601e-19,0.02310085528430001,2.1345980594646865e-14,2.1345980594646868e-22,J1804-0735
1.4321224848152744e-16,0.5705106334789584,9.764471487376871e-11,9.764471487376871e-18,J1804-2228
4.0863236536464796e-20,0.00934303084453923,3.4916890144804576e-16,1.7458445072402287e-24,J1804-2717
-7.573343705862131e-22,0.0014926852841163519,1.114054678708757e-16,2.005298421675763e-24,J1804-2858
9.994549379556575e-16,0.21871156549037443,1.4350424663775102e-12,6.696864843107892e-21,J1805+0306
2.275820355034399e-20,0.002128906459021764,4.532242711264586e-16,8.158036880276256e-24,J1805+0615
9.69e-16,0.454650713078,7e-12,1.3e-18,J1805-0619
2.734978107042686e-16,1.1812692298494554,2.2326351894226006e-10,2.2326351894226008e-17,J1805-1504
8.393799765368882e-15,0.40576948790176576,4.939466319361837e-11,6.585955092482767e-18,J1805-2032
1.75548823662609e-15,0.3578067749526543,1.280256882020194e-11,1.536308258424238e-18,J1805-2037
5.818115414988126e-18,0.6614017590248853,1.3123568605236374e-11,6.561784302618187e-19,J1805-2447
4.74e-16,0.4283409894,2e-10,5e-18,J1805-2948
5.725e-17,0.484286459778,2e-12,4e-20,J1806+1023
3.75e-20,0.015084,,5e-22,J1806+2819
1.4087661839457695e-15,0.5226183857754686,3.823819680107792e-12,2.458169794355873e-20,J1806-1154
8.620097961306098e-16,0.6683092099228272,4.0197348006090616e-11,2.2331860003383698e-18,J1806-1618
1.7028703667077054e-17,0.8797908756443993,6.966287863804249e-10,2.089886359141275e-17,J1806-1920
1.1798346589119534e-13,0.48182460246828696,3.4823242131558412e-09,4.643099264076655e-18,J1806-2125
1.294e-16,0.464300493199,2e-12,2e-19,J1807+0756
2.87992979189001e-17,0.16372737166367285,8.041995669568339e-14,3.2167982678273477e-22,J1807-0847
-4.335e-21,0.00305944879802023,3e-17,3e-24,J1807-2459A
8.23245e-20,0.0041861772028409,3e-16,1.7999999999999997e-24,J1807-2459B
4.994e-15,2.76419486975,4e-11,2e-18,J1807-2557
1.2172509206500835e-14,0.827776461518327,8.907780313169429e-12,6.852138702488103e-20,J1807-2715
1.2401973304909892e-15,0.8760442866771196,5.372175145537364e-12,5.372175145537579e-20,J1808-0813
7.724632756273737e-16,0.5969932025044894,3.920409722202229e-12,3.5640088383656645e-19,J1808-1020
2.6671e-15,0.544549207067,8e-12,5e-19,J1808-1517
1.1619530661147121e-17,0.24103454795056994,8.71464799586034e-11,1.1038554128089764e-17,J1808-1726
5.49e-10,7.55592,5e-05,9e-12,J1808-2024
1.7076076021156963e-14,0.9184103262857551,1.0121730329139686e-11,8.43477527436705e-20,J1808-2057
6.581808284271415e-14,2.4578817775848205,1.1478247381908681e-10,1.0874129098652068e-17,J1808-2701
7.0494e-15,0.364912241765,1e-11,1e-18,J1808-3249
2.29e-15,0.7449764016,3e-10,2e-17,J1809-0119
1.521e-16,0.313885674748,5e-12,9e-19,J1809-0743
5.239639134769548e-15,0.8952852843454661,1.2824571845848671e-11,3.2061429614621715e-18,J1809-1429
1.0574659916544016e-14,1.1244810894365014,1.643795036650391e-10,7.586746323002435e-18,J1809-1850
2.5530156312224015e-14,0.08275526970551679,5.47874773122626e-12,1.3012025866053368e-19,J1809-1917
2.8280684406845844e-12,5.540742829017983,2.148988176811994e-08,1.2279932440885184e-15,J1809-1943
7.278846254700527e-15,0.43481138632806426,1.5124875334442652e-10,5.671828250416016e-17,J1809-2004
3.821868029607548e-15,0.7024136291345919,3.4536943447581965e-12,2.960309438366554e-20,J1809-2109
3.442070644047938e-14,0.14678854811573636,6.464063357377754e-12,2.154687786005846e-19,J1809-2332
1.2e-16,0.860387839,7e-10,1e-17,J1809-3547
2.42e-16,0.30768283388,1e-11,4e-18,J1810+0705
4.476e-21,0.0016627549909837,1e-16,1e-24,J1810+1744
2.387394259709749e-17,0.21721350035701467,3.774536378987745e-12,1.8872681894938726e-19,J1810-1441
3.33e-16,1.16113257983,7e-11,6e-18,J1810-1709
5.221941426069658e-17,0.15371627836897858,7.0886082706827936e-12,2.5991563659170243e-18,J1810-1820
1.4741769883699942e-19,0.03282224486002241,7.541098303558872e-15,1.185029733416394e-22,J1810-2005
3.857392371560049e-16,0.26104978958605507,2.725879705716945e-11,6.814699264768505e-21,J1810-5338
2.692e-15,0.46171267661,3e-11,1e-18,J1811+0702
1.608e-15,0.92494482303,4e-11,6e-18,J1811-0154
4.8122737825311954e-21,0.004145683548037471,2.0624030496562266e-14,3.437338416093711e-22,J1811-0624
8e-16,2.623858562,3e-10,2e-16,J1811-1049
1.2e-16,0.39138510099,9e-11,8e-17,J1811-1717
9.01e-19,0.1041819547968,4e-13,5e-21,J1811-1736
6.314758591189399e-15,0.557463611996573,9.322970361007972e-11,1.243062714801081e-17,J1811-1835
4.4e-14,0.064667,2e-08,4e-16,J1811-1925
1.37756e-20,0.00266059327687744,2e-17,3e-25,J1811-2405
2.9721579144598036e-16,0.41581294140194325,1.0374024134240153e-11,1.0374024134240153e-18,J1811-2439
2.254e-15,1.4327041968,1e-10,5e-18,J1811-4930
3.599626794428225e-15,0.7939028020345199,2.521126636313048e-12,2.521126636314085e-20,J1812+0226
1.9076938651420615e-14,1.2053744413670953,8.717565263406222e-11,1.452927543901063e-17,J1812-1718
9.824548344038382e-16,0.5383405433024702,8.694316216895964e-12,4.926779189575402e-20,J1812-1733
3.774319789158038e-14,0.430990980776862,5.5725967653300426e-11,2.4147919316432156e-17,J1812-1910
2.4e-16,1.9031119816,5e-10,3e-17,J1812-20
2.3893073234216815e-14,1.2233523080723496,8.979545217995671e-11,8.979545217996356e-18,J1812-2102
1.7745841247378149e-16,0.3158350481966091,7.980142213548352e-12,8.977659990241896e-19,J1812-2526
3.156e-16,0.236983307439,9e-12,4e-19,J1812-2748
6.602e-16,0.58747677594,2e-11,8e-19,J1812-3039
2.1e-17,0.3364246764,9e-10,8e-18,J1813+1822
2.548713023601703e-15,0.9310890849358342,2.6007806522599472e-12,2.6007806522603373e-20,J1813+4013
6.942839322395002e-21,0.0041065595383671825,3.372766248430897e-16,1.1804681869508141e-23,J1813-0402
1.7563682420679562e-14,0.04807224675898413,6.932822725369981e-12,2.07984681822796e-19,J1813-1246
1.2699897837216431e-13,0.04474055970362699,3.4029200604094785e-11,1.0008588414833536e-17,J1813-1749
2.0806323176732855e-15,0.4264662405654994,1.273114180394493e-11,5.456203630262114e-18,J1813-2113
4.780926447383298e-17,0.32851421618308385,1.4029806730470173e-11,5.396079511719298e-19,J1813-2242
1.2466e-20,0.0044300116286341,1.8e-15,6e-24,J1813-2621
1.66038e-15,0.751261115038,3e-12,8e-20,J1814+1130
8.84e-16,1.01421948495,6e-11,3e-18,J1814-0521
2.923723250507662e-16,1.377868495626031,1.3289651138671194e-10,1.5188172729909936e-17,J1814-0618
6.332820491376541e-15,0.9574639353617023,6.417160312628226e-11,6.417160312628282e-18,J1814-1649
7.447064972742029e-13,3.975905187575016,1.5807822060585925e-08,3.1615644126717724e-16,J1814-1744
9.474173940409295e-17,0.4268438270611147,3.643913054003575e-11,1.4575652216014303e-17,J1815+5546
7.77680709822602e-14,0.19845697877642562,3.9385172425066654e-12,4.332368966867293e-19,J1815-1738
3.6295559186894034e-14,1.249923537380637,7.811544246490624e-11,2.031001504087613e-17,J1815-1910
4.307364276723773e-20,0.0031931035571918314,3.058773098085338e-16,5.097955163475564e-24,J1816+4510
6.480320628358738e-15,0.2176426911443729,1.4210502302569469e-12,1.4210502302571987e-19,J1816-0755
1.3260694763440188e-15,0.5944998158187551,1.7671501550426688e-11,1.060290093025604e-18,J1816-1446
7.2620992136249e-15,0.7823133598989411,3.060070965381851e-11,2.448056772312073e-19,J1816-1729
6.650271595200729e-17,0.5928851906252041,1.0545385477880537e-11,3.16361564336417e-20,J1816-2650
1.93e-18,0.2179228818474,1.3e-12,6e-20,J1816-5643
-2.303130395799206e-18,0.4380953469089431,1.7273477968494044e-11,8.25288391828049e-18,J1817-0743
1.431329430603812e-15,0.22460383718511817,1.513406510348372e-11,8.071501388524882e-19,J1817-1511
2.0581070562916957e-14,0.14974403939960185,1.5696294134996659e-12,8.969310934387581e-20,J1817-1742
3.6e-16,2.0468376289,2e-10,9e-17,J1817-1938
2.0229828931641127e-15,0.38701939745435454,1.4978401400593163e-12,1.4978401400593246e-19,J1817-3618
5.802e-16,0.38448678392,2e-11,6e-19,J1817-3837
9.1061e-15,0.837534946983,1.1e-11,5e-19,J1818-0151
3.824352037403988e-15,0.5447995246981143,4.74890435378066e-11,5.045710875891995e-18,J1818-1116
2.0357369120387743e-15,0.2914894606391399,3.398644226547867e-13,1.699322113274e-20,J1818-1422
6.15e-15,0.28137130037,6e-11,2e-17,J1818-1448
4.106030773016822e-15,0.9396900396094725,4.41508685270626e-10,6.181121593788777e-17,J1818-1519
9.67438780971981e-15,0.55113377674174,2.733735958790527e-11,6.074968797312358e-18,J1818-1541
7.062e-16,0.952708902877,1.9e-11,1.9e-18,J1818-1556
4.182998215524515e-11,1.363491957442689,3.718220636021791e-07,1.8591103320088745e-13,J1818-1607
1.2709446330334032e-16,0.799165592815659,1.2773312894808073e-11,1.915996934221211e-18,J1819+0322
3.592e-16,1.060363543971,7e-12,2e-19,J1819+1305
3.1301565558193115e-15,0.8520474835025814,1.4519698282861634e-11,1.0889773712146278e-18,J1819-0925
1.3209025497918634e-15,0.30148984927807604,6.362729045240191e-12,4.544806460885884e-19,J1819-1008
5.66e-16,0.29416251457,2e-11,6e-18,J1819-1114
7.611352516308932e-16,1.3881371285550816,1.5415397501385177e-10,9.634623438365738e-18,J1819-1131
5.973069289386646e-16,1.5156959926290585,1.1486671710358936e-10,2.0676009078646083e-17,J1819-1318
2.5909454607260294e-15,1.7884904527734455,1.5993490498308823e-09,1.599349049830883e-16,J1819-1408
5.626794892130832e-13,4.263213477392262,7.26999566152761e-08,7.269995914814172e-17,J1819-1458
7.851946845699999e-18,0.2265389900749604,3.07919484145098e-12,8.211186243869281e-19,J1819-1510
3.455e-15,0.39352163764,6e-11,6e-18,J1819-1717
6.325280261333405e-15,0.5980819353745133,3.5770200142132345e-12,1.0731060042642372e-19,J1820-0427
9.322431208073488e-16,0.33732079579155316,2.275706385468934e-12,2.2757063854689377e-19,J1820-0509
4.495216409946755e-15,0.9214597313245398,4.245440182263465e-12,3.396352145813298e-20,J1820-1346
3.7904112961751094e-14,0.33325373434586986,1.7769288232874818e-09,4.442322076608743e-18,J1820-1529
9.360910252767935e-17,0.3099045934277494,8.643677132485678e-13,5.762451421657143e-21,J1820-1818
2.9e-20,0.033781,,1.9e-22,J1821+0155
8.714e-16,1.366682059422,1e-11,1.1e-18,J1821+1715
1.7292200072394062e-15,1.2618572091336433,7.961418081212735e-12,9.553701697455284e-19,J1821+4147
3.721288766768143e-17,0.4141110498431774,1.3719036928177485e-11,1.3719036928177488e-18,J1821-0256
2.53e-15,0.90231562918,4e-11,2e-17,J1821-0331
8.945329184222793e-13,1.656009569709682,8.227103084910137e-10,2.468130925489045e-16,J1821-1419
5.373e-15,1.91513066964,8e-11,8e-18,J1821-1432
1.7472464955320435e-15,1.362817392033239,1.8572712440282787e-11,2.4144526172368093e-19,J1822+0705
2.346e-15,1.78703680542,4e-11,4e-18,J1822+1120
7.981860039208002e-16,0.591417585722212,1.39909904280596e-12,6.995495214029801e-19,J1822+2617
1.9e-17,0.49907553362,4e-11,2e-18,J1822-0719
1.35e-16,0.834839272621,1.4e-11,4e-18,J1822-0848
1.77809e-14,0.148894507003,3e-12,8e-19,J1822-0902
3.553152658699855e-16,0.9747003733631099,5.700244907005115e-11,2.8501224535025578e-18,J1822-0907
8.476332474656339e-14,2.071040272488777,4.2892078102703873e-10,2.1446039051380676e-17,J1822-1252
9.068910519024426e-16,0.21477110978897967,5.5351955519987955e-12,4.6126629600013656e-20,J1822-1400
2.135854098781708e-14,8.437721056426133,6.407562296345124e-08,2.135854098781733e-15,J1822-1604
1.8852473521665368e-15,0.8311557274223764,2.0724595296810592e-10,1.1053117491632357e-17,J1822-1617
1.354391839589584e-15,1.874268518251891,5.971900213467236e-12,3.864170726361249e-20,J1822-2256
4.5864e-16,0.456511944952,4e-12,6e-20,J1822-4209
2.267342670565823e-16,0.7529065430493703,9.636760463631406e-13,8.50302393849832e-21,J1823+0550
1.1314735272190809e-15,0.75977746436294,3.463570772122672e-12,3.4635707721228254e-20,J1823-0154
1.3786219744142634e-15,0.27982869656534903,4.698245965287731e-12,3.9152049710758467e-20,J1823-1115
3.651776444726533e-14,1.8465342014616548,2.0458131343005788e-10,1.0229065671502926e-16,J1823-1126
9.600505052266186e-15,0.6171072055520304,1.1424639094327075e-10,2.6657491220096748e-17,J1823-1347
4.515080501071185e-15,1.625405472403679,1.5851657698318962e-10,2.6419429497198287e-17,J1823-1526
2.7862531112071734e-16,1.636792451719795,1.6074537180041383e-10,3.2149074360082766e-17,J1823-1807
3.375e-18,0.005440004163273,4e-15,2e-21,J1823-3021A
2.99e-17,0.378596492197,3e-12,1.4e-18,J1823-3021B
2.24e-16,0.40593596299,6e-12,3e-18,J1823-3021C
-1.7809850662546142e-20,0.006091293421513293,3.710385554697113e-14,2.2262313328182677e-21,J1823-3021G
2.9270372720053673e-15,0.28405434496681903,4.0343435447264316e-12,3.227474835791854e-20,J1823-3106
5.372794067296604e-21,0.004065916139472175,3.3063348106440637e-15,9.91900443193219e-24,J1824+1014
3.9065301230337184e-15,2.499469846086615,1.874204853448874e-11,4.997879609197032e-19,J1824-0127
2.82e-17,0.223728519703,4e-12,3e-19,J1824-0132
9.144799456982106e-21,0.0032330162292687928,2.0904787877430806e-16,9.407154544843864e-24,J1824-0621
3.554474819367168e-15,0.43575903331118826,1.7089734160107116e-11,1.329201545789033e-19,J1824-1118
5.3792739463760065e-15,0.3624920782244963,7.88403040653086e-12,1.971007601632729e-18,J1824-1159
6.07e-16,1.39659854604,4e-11,7e-18,J1824-1350
3.9227156609315313e-16,0.3593941624571582,5.166566560331289e-12,1.808298296115951e-18,J1824-1423
7.579035827926952e-16,0.41222995857016115,5.098006162282703e-11,1.0196012324565408e-17,J1824-1500
5.2356260594468856e-15,0.18933744109122613,1.0754599979692058e-13,1.7924333299486773e-19,J1824-1945
3.007013634016838e-16,1.1617431097148179,2.4293646953457396e-11,2.5643294006427253e-18,J1824-2233
1.7397473445254286e-15,1.5058745516940706,2.0408923488958363e-11,2.4944239819838003e-18,J1824-2328
1.6188558854566848e-18,0.0030543157577371614,6.530191323573071e-17,2.7986534243884604e-24,J1824-2452A
0.0,0.003931852642,2e-12,1.3e-17,J1824-2452I
1.2281798391473545e-19,0.004784284298278529,6.866812874026344e-16,2.746725149610538e-24,J1824-2452M
1.592087494431503e-19,0.0033528724368609947,1.0117578220075966e-16,3.372526073358657e-25,J1824-2452N
4.4016e-16,0.223320267185,3e-12,8e-20,J1824-2537
8.761645704174292e-16,0.7789494000762219,4.854097343032849e-12,4.854097343032971e-20,J1825+0004
6.8e-21,0.004553527919736,4e-15,3e-22,J1825-0319
5.2355397950568706e-14,0.7690209983270947,5.9139329586800134e-12,1.7741798876222777e-19,J1825-0935
1.9e-15,1.9258717727,8e-10,6e-16,J1825-1108
2.2669600366067753e-14,0.27919830909411725,3.1180678320405696e-11,4.677101748334939e-19,J1825-1446
4.9103395034986274e-15,2.0931363097203524,1.3143658833209206e-11,1.3143658833210653e-19,J1826-1131
1.2094517081510312e-13,0.11023863976424748,1.9444092315314444e-11,4.861023097552111e-19,J1826-1256
7.525173771677164e-14,0.10148679420759428,2.0599138797069183e-13,9.269612463714755e-21,J1826-1334
8.7841e-15,0.770620171033,7e-12,2e-19,J1826-1419
1.0846286788217667e-15,0.3820728121156708,1.6057759713377433e-11,7.298981687898836e-18,J1826-1526
1.736e-20,0.0046957571305605,7e-16,3e-23,J1826-2415
1.5446472682469042e-15,0.2705020393711933,2.9268541321589846e-12,7.31713533039747e-19,J1827-0750
1.0956970505902457e-20,0.0022424697684062557,5.028670662216007e-16,9.554474258210411e-24,J1827-0849
7.226759149048273e-15,0.512547817783726,1.576231593089158e-11,3.415168451693204e-18,J1827-0934
1.002317773648826e-15,0.2457571181422795,1.8118968335279496e-12,1.0267415390002351e-20,J1827-0958
4.5335138762987704e-14,0.4991866103614787,2.4918727196418277e-11,7.475618159062501e-19,J1827-1446
